Iris & 0.000 & 0.000 & 0.000 && 0.850 & 0.791 & 251.655 \\
Wine & 0.000 & 0.000 & 0.000 && 0.725 & 3.362 & 332.795 \\
Soybean & 0.000 & 0.000 & 0.000 && 0.469 & 0.000 & 81.303 \\
Pima & 0.000 & 0.000 & 0.000 && 0.691 & 15.022 & 2161.555 \\
Balance & 0.000 & 0.000 & 0.000 && 0.526 & 20.746 & 1406.189 \\
Boston & 0.000 & 0.000 & 0.000 && 0.001 & 0.470 & 821.504 \\
Diabetes & 0.000 & 0.000 & 0.000 && 0.001 & 0.308 & 684.003 \\
Breast_Cancer & 0.000 & 0.000 & 0.000 && 0.788 & 10.101 & 1880.736 \\
Bupa & 0.000 & 0.000 & 0.000 && 0.984 & 0.407 & 724.381 \\
Ecoli & 0.000 & 0.000 & 0.000 && 0.134 & 18.196 & 604.987 \\
Haberman & 0.000 & 0.000 & 0.000 && 1.000 & 0.000 & 597.340 \\
Led7Digit & 0.000 & 0.000 & 0.000 && 0.020 & 11.654 & 951.475 \\
Monk2 & 0.000 & 0.000 & 0.000 && 0.902 & 4.500 & 961.956 \\
Newthyroid & 0.000 & 0.000 & 0.000 && 0.440 & 11.742 & 382.738 \\
Vehicle & 0.000 & 0.000 & 0.000 && 0.073 & 29.516 & 2357.896 \\
Zoo & 0.000 & 0.000 & 0.000 && 0.185 & 3.333 & 165.718 \\
Sonar & 0.000 & 0.000 & 0.000 && 0.981 & 0.000 & 547.899 \\
Heart & 0.000 & 0.000 & 0.000 && 1.000 & 0.000 & 578.241 \\
Ionosphere & 0.000 & 0.000 & 0.000 && 0.970 & 0.856 & 972.524 \\
Wdbc & 0.000 & 0.000 & 0.000 && 0.783 & 9.975 & 1883.066 \\
Vowel & 0.000 & 0.000 & 0.000 && 0.003 & 13.512 & 2377.150 \\
Movement_Libras & 0.000 & 0.000 & 0.000 && 0.025 & 7.813 & 768.388 \\
Appendicitis & 0.000 & 0.000 & 0.000 && 0.957 & 0.000 & 187.122 \\
Saheart & 0.000 & 0.000 & 0.000 && 0.862 & 6.145 & 1111.229 \\
Spectfheart & 0.000 & 0.000 & 0.000 && 1.000 & 0.000 & 761.791 \\
Hayesroth & 0.000 & 0.000 & 0.000 && 0.386 & 4.275 & 269.061 \\
Tae & 0.000 & 0.000 & 0.000 && 0.299 & 4.743 & 257.400 \\
Glass & 0.000 & 0.000 & 0.000 && 0.057 & 14.432 & 374.309 \\
Rand & 0.000 & 0.000 & 0.000 && 0.876 & 0.632 & 245.194 \\
Spiral & 0.000 & 0.000 & 0.000 && 1.000 & 0.000 & 563.493 \\
Moons & 0.000 & 0.000 & 0.000 && 1.000 & 0.000 & 562.514 \\
Circles & 0.000 & 0.000 & 0.000 && 1.000 & 0.000 & 564.565 \\
